,screen_size,4g,5g,rear_camera_mp,front_camera_mp,internal_memory,ram,battery,weight,days_used,normalized_used_price,normalized_new_price,['year']_2014,['year']_2015,['year']_2016,['year']_2017,['year']_2018,['year']_2019,['year']_2020
970,10.24,1,0,5.0,1.6,16.0,4.0,2000.0,123.9,836,4.244200318,5.305590851,0,0,0,0,0,0,0
971,11.89,0,0,4.0,2.1,32.0,4.0,2300.0,156.0,848,4.274580613,5.705514308,0,0,0,0,0,0,0
972,10.34,1,0,4.0,2.1,32.0,4.0,2300.0,143.0,778,3.729301369,5.597458532,0,0,0,0,0,0,0
973,10.16,0,0,5.0,1.6,16.0,4.0,1650.0,114.0,947,3.456316681,5.011634794,0,0,0,0,0,0,0
974,10.16,0,0,5.0,1.6,16.0,4.0,1650.0,107.0,1070,4.044804117,5.196173893,0,0,0,0,0,0,0
975,16.43,1,0,13.0,32.0,128.0,4.0,4200.0,192.0,515,5.426578646,6.780864645,0,0,0,0,0,1,0
976,15.27,1,0,13.0,32.0,64.0,4.0,3650.0,165.0,359,5.022959044,6.523312642,0,0,0,0,0,1,0
977,15.62,1,0,13.0,32.0,128.0,4.0,3340.0,159.0,473,5.095956354,5.671775679,0,0,0,0,0,1,0
978,15.62,1,0,13.0,32.0,128.0,4.0,3340.0,159.0,210,4.882650396,5.596642599,0,0,0,0,0,1,0
979,15.47,1,0,13.0,8.0,32.0,4.0,3020.0,150.0,476,4.439233658,4.792976673,0,0,0,0,0,1,0
980,15.77,1,0,13.0,8.0,64.0,4.0,3400.0,160.0,381,4.469006761,5.291745821,0,0,0,0,0,1,0
981,18.08,1,0,13.0,8.0,128.0,4.0,5000.0,210.0,689,5.003409249,5.638354669,0,0,0,0,1,0,0
982,15.47,1,0,13.0,8.0,32.0,4.0,3020.0,150.0,499,4.212127598,4.78256295,0,0,0,0,0,1,0
983,15.47,1,0,13.0,8.0,32.0,4.0,3020.0,150.0,295,4.246636373,5.011901159,0,0,0,0,0,1,0
984,15.9,1,0,13.0,8.0,32.0,4.0,4000.0,168.0,399,4.439587745,5.016352254,0,0,0,0,0,1,0
985,15.9,1,0,13.0,16.0,32.0,4.0,4000.0,168.0,456,4.687026632,5.299916088,0,0,0,0,0,1,0
986,15.9,1,0,13.0,16.0,32.0,4.0,4000.0,168.0,442,4.713396591,5.190565104,0,0,0,0,0,1,0
987,13.84,1,0,8.0,5.0,16.0,4.0,3020.0,142.0,389,4.001498012,4.608265391,0,0,0,0,1,0,0
988,15.34,1,0,13.0,25.0,128.0,4.0,3750.0,172.0,365,5.296666004,6.173931927,0,0,0,0,1,0,0
989,15.77,1,0,13.0,16.0,32.0,4.0,3400.0,160.0,541,4.92180408,5.525452939,0,0,0,0,1,0,0
990,16.23,1,0,13.0,24.0,256.0,4.0,4200.0,187.0,365,6.109092015,7.377940142,0,0,0,0,1,0,0
991,17.83,1,0,13.0,24.0,128.0,4.0,5000.0,232.0,441,4.885525483,6.685561277,0,0,0,0,1,0,0
992,16.23,1,0,13.0,24.0,256.0,4.0,4200.0,189.0,702,5.496676301,6.779842359,0,0,0,0,1,0,0
993,16.59,1,0,13.0,24.0,128.0,4.0,4000.0,188.0,448,4.901415489,6.461671281,0,0,0,0,1,0,0
994,15.37,1,0,13.0,8.0,128.0,4.0,4000.0,173.0,654,4.53635587,5.393673,0,0,0,0,1,0,0
995,15.32,1,0,13.0,8.0,64.0,4.0,3750.0,172.0,575,4.721440968,5.702681869,0,0,0,0,1,0,0
996,15.77,1,0,13.0,8.0,64.0,4.0,3400.0,160.0,387,4.855306142,5.865986355,0,0,0,0,1,0,0
997,15.32,1,0,13.0,8.0,128.0,4.0,3340.0,169.0,496,4.81510691,5.389802057,0,0,0,0,1,0,0
998,15.32,1,0,13.0,8.0,128.0,4.0,3750.0,166.0,399,4.944353031,5.988535261,0,0,0,0,1,0,0
999,13.84,1,0,13.0,5.0,16.0,4.0,3020.0,142.0,453,4.037950562,4.598044861,0,0,0,0,1,0,0
1000,12.7,1,0,8.0,2.0,32.0,4.0,2280.0,175.0,563,3.999117712,4.499920775,0,0,0,0,1,0,0
1001,12.88,1,0,13.0,8.0,32.0,4.0,3000.0,150.0,530,4.416669578,4.951804895,0,0,0,0,1,0,0
1002,12.88,1,0,13.0,5.0,16.0,4.0,3000.0,150.0,505,4.091005661,5.021838965,0,0,0,0,1,0,0
1003,15.24,1,0,13.0,24.0,256.0,4.0,4000.0,183.0,658,5.523019702,7.170304142,0,0,0,0,1,0,0
1004,15.27,1,0,13.0,24.0,64.0,4.0,4000.0,180.0,700,4.701843073,6.425679069,0,0,0,0,1,0,0
1005,12.9,1,0,13.0,24.0,64.0,4.0,3400.0,165.0,371,4.694645192,6.087637991,0,0,0,0,1,0,0
1006,14.83,1,0,13.0,16.0,32.0,4.0,3000.0,145.0,457,4.626246512,5.387655202,0,0,0,0,1,0,0
1007,15.21,1,0,13.0,8.0,32.0,4.0,3000.0,155.0,624,4.282620578,5.007296393,0,0,0,0,1,0,0
1008,15.21,1,0,13.0,8.0,32.0,4.0,3000.0,155.0,617,4.515573652,5.129010747,0,0,0,0,1,0,0
1009,15.21,1,0,13.0,8.0,16.0,4.0,3000.0,155.0,653,4.508769412,5.01349786,0,0,0,0,1,0,0
1010,15.06,1,0,13.0,8.0,64.0,4.0,4000.0,170.0,706,4.773984259,5.390759802,0,0,0,0,1,0,0
1011,14.35,1,0,8.0,8.0,64.0,4.0,3000.0,143.0,862,4.480400299,5.136268915,0,0,0,1,0,0,0
1012,15.24,1,0,8.0,8.0,128.0,4.0,3340.0,169.0,568,4.858416081,5.706844449,0,0,0,1,0,0,0
1013,15.24,1,0,8.0,8.0,256.0,4.0,4000.0,178.0,624,4.673296015,7.089768455,0,0,0,1,0,0,0
1014,15.24,1,0,8.0,8.0,128.0,4.0,4000.0,178.0,839,5.13996621,5.993761906,0,0,0,1,0,0,0
1015,12.93,1,0,8.0,8.0,64.0,4.0,4000.0,186.0,762,4.260847213,6.086729271,0,0,0,1,0,0,0
1016,12.93,1,0,8.0,8.0,64.0,4.0,3340.0,164.0,816,4.494797129,5.302309388,0,0,0,1,0,0,0
1017,12.7,1,0,13.0,5.0,16.0,4.0,3020.0,145.0,699,4.41255584,5.019462883,0,0,0,1,0,0,0
1018,12.83,1,0,12.0,8.0,32.0,4.0,4000.0,165.0,821,4.643621372,5.195841575,0,0,0,1,0,0,0
1019,12.83,1,0,8.0,20.0,64.0,4.0,3340.0,169.0,778,5.052097084,5.862607925,0,0,0,1,0,0,0
1020,12.7,1,0,8.0,20.0,64.0,4.0,2950.0,143.0,788,4.469923037,5.699339285,0,0,0,1,0,0,0
1021,12.7,1,0,13.0,5.0,16.0,4.0,2200.0,140.0,1069,4.432600921,4.874433673,0,0,1,0,0,0,0
1022,17.78,0,0,2.0,2.0,16.0,4.0,3340.0,250.0,809,4.211238314,4.610257225,0,0,0,1,0,0,0
1023,12.83,1,0,12.0,8.0,16.0,4.0,4000.0,165.0,570,4.383275854,5.074423534,0,0,0,1,0,0,0
1024,12.7,1,0,13.0,5.0,16.0,4.0,3000.0,150.0,846,4.367293635,4.943782987,0,0,0,1,0,0,0
1025,12.7,1,0,8.0,5.0,16.0,4.0,3000.0,150.0,896,4.140750935,4.780802755,0,0,0,1,0,0,0
1026,12.7,1,0,8.0,2.0,32.0,4.0,2200.0,175.0,689,4.146778872,4.475516978,0,0,0,1,0,0,0
1027,12.83,1,0,8.0,8.0,128.0,4.0,3750.0,165.0,691,4.406597289,6.107802094,0,0,0,1,0,0,0
1028,12.73,1,0,8.0,8.0,32.0,4.0,3200.0,145.0,808,4.08832649,5.796878083,0,0,0,1,0,0,0
1029,12.75,1,0,12.0,8.0,64.0,4.0,3000.0,146.0,745,4.401338946,5.446651161,0,0,0,1,0,0,0
1030,12.75,1,0,12.0,8.0,16.0,4.0,3000.0,147.0,786,4.194793034,5.132380839,0,0,0,1,0,0,0
1031,12.7,1,0,13.0,5.0,16.0,4.0,3020.0,138.0,1059,4.694553747,5.522780047,0,0,1,0,0,0,0
1032,12.83,1,0,12.5,8.0,128.0,4.0,4000.0,169.0,1029,4.638314785,5.988560334,0,0,1,0,0,0,0
1033,12.83,1,0,12.5,8.0,256.0,4.0,4000.0,169.0,848,5.790082488,6.826024481,0,0,1,0,0,0,0
1034,12.93,1,0,12.5,8.0,64.0,4.0,4000.0,190.0,1082,4.677025623,5.990063566,0,0,1,0,0,0,0
1035,12.7,1,0,13.0,5.0,16.0,4.0,4100.0,145.0,892,4.175156205,5.311776386,0,0,1,0,0,0,0
1036,12.83,1,0,16.0,8.0,32.0,4.0,3340.0,160.0,707,4.859889921,5.861669025,0,0,1,0,0,0,0
1037,12.7,1,0,12.0,8.0,32.0,4.0,3020.0,146.0,728,4.599554447,5.706212852,0,0,1,0,0,0,0
1038,17.78,1,0,13.0,5.0,32.0,4.0,4360.0,250.0,1044,4.767629114,5.437078809,0,0,1,0,0,0,0
1039,17.78,1,0,2.0,2.0,16.0,4.0,4100.0,278.0,1038,4.097506226,5.011901159,0,0,1,0,0,0,0
1040,12.83,1,0,16.0,8.0,64.0,4.0,3340.0,160.0,686,4.98620598,5.639137281,0,0,1,0,0,0,0
1041,17.78,0,0,5.0,2.0,16.0,4.0,4100.0,278.0,669,4.384024637,4.602165677,0,0,1,0,0,0,0
1042,17.78,1,0,13.0,5.0,16.0,4.0,4360.0,250.0,702,4.666171208,5.299566586,0,0,1,0,0,0,0
1043,10.29,1,0,5.0,2.0,32.0,4.0,2100.0,150.0,926,3.694612986,4.393584584,0,0,1,0,0,0,0
1044,12.7,1,0,8.0,2.0,32.0,4.0,2200.0,135.0,1009,4.111037785,4.701207374,0,0,1,0,0,0,0
1045,12.75,1,0,13.0,8.0,16.0,4.0,4000.0,147.0,593,4.179604406,5.345105528,0,0,1,0,0,0,0
1046,12.83,1,0,12.0,8.0,64.0,4.0,3400.0,162.0,750,4.285102653,6.067151629,0,0,1,0,0,0,0
1047,12.75,1,0,12.0,8.0,32.0,4.0,3000.0,144.0,551,4.427477898,5.829945118,0,0,1,0,0,0,0
1048,12.7,1,0,13.0,5.0,16.0,4.0,2200.0,135.0,879,4.579236804,5.293254572,0,1,0,0,0,0,0
1049,15.24,1,0,16.0,8.0,32.0,4.0,4000.0,185.0,540,4.878322207,5.706744749,0,1,0,0,0,0,0
1050,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,167.0,975,4.588125751,5.303056121,0,1,0,0,0,0,0
1051,12.7,1,0,13.0,5.0,16.0,4.0,4000.0,160.0,631,4.351438553,5.235537298,0,1,0,0,0,0,0
1052,12.88,1,0,12.3,8.0,32.0,4.0,3450.0,178.0,1037,4.527640983,5.701713669,0,1,0,0,0,0,0
1053,12.83,1,0,13.0,8.0,32.0,4.0,2200.0,156.0,794,4.580057485,5.860672257,0,1,0,0,0,0,0
1054,12.7,1,0,8.0,2.0,32.0,4.0,2200.0,125.0,1010,4.157006323,4.526343405,0,1,0,0,0,0,0
1055,12.83,1,0,13.0,5.0,16.0,4.0,2200.0,167.0,624,4.12049952,5.805586674,0,1,0,0,0,0,0
1056,10.29,1,0,5.0,2.0,32.0,4.0,2000.0,141.5,918,3.936325298,4.712857991,0,1,0,0,0,0,0
1057,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,160.0,673,4.019261756,4.863449194,0,1,0,0,0,0,0
1058,12.7,1,0,13.0,5.0,16.0,4.0,2200.0,131.0,679,4.460491175,5.197225505,0,1,0,0,0,0,0
1059,12.7,1,0,13.0,5.0,16.0,4.0,2200.0,131.0,609,4.307976353,5.128477587,0,1,0,0,0,0,0
1060,15.44,1,0,13.0,5.0,64.0,4.0,4360.0,228.0,805,5.097791105,5.990063566,0,1,0,0,0,0,0
1061,12.75,1,0,13.0,8.0,16.0,4.0,2680.0,144.0,870,4.725616339,5.439469646,0,1,0,0,0,0,0
1062,12.7,1,0,5.0,2.0,32.0,4.0,2200.0,150.0,761,4.039360254,5.148482361,0,1,0,0,0,0,0
1063,17.78,1,0,13.0,5.0,16.0,4.0,5000.0,239.0,700,4.58629313,5.915527981,0,1,0,0,0,0,0
1064,12.7,1,0,5.0,2.0,16.0,4.0,2000.0,178.0,962,4.097173889,4.943569137,0,1,0,0,0,0,0
1065,10.29,0,0,5.0,0.3,16.0,4.0,1950.0,160.0,691,4.01186834,4.688407785,0,1,0,0,0,0,0
1066,10.29,0,0,5.0,0.3,16.0,4.0,1750.0,150.0,964,3.509154523,4.38949865,1,0,0,0,0,0,0
1067,15.24,1,0,8.0,2.0,32.0,4.0,3500.0,173.0,814,4.398023008,5.299516647,1,0,0,0,0,0,0
1068,15.24,1,0,13.0,5.0,64.0,4.0,4100.0,185.0,708,5.090308703,6.212826512,1,0,0,0,0,0,0
1069,17.78,0,0,2.0,2.0,32.0,4.0,4100.0,278.0,1016,4.32823021,4.610157727,0,1,0,0,0,0,0
1070,12.7,1,0,8.0,2.0,32.0,4.0,2000.0,160.0,1003,3.977623463,5.200263426,1,0,0,0,0,0,0
1071,10.29,1,0,5.0,2.0,16.0,4.0,2000.0,153.0,644,3.730021397,4.874510064,1,0,0,0,0,0,0
1072,12.83,1,0,13.0,5.0,16.0,4.0,3000.0,165.0,1030,4.802380355,5.568764263,1,0,0,0,0,0,0
1073,15.24,1,0,13.0,5.0,16.0,4.0,4100.0,185.0,878,4.364371699,5.829886351,1,0,0,0,0,0,0
1074,12.7,0,0,8.0,1.0,16.0,4.0,2000.0,160.0,998,4.331259518,5.138793946,1,0,0,0,0,0,0
1075,10.16,0,0,3.15,2.0,16.0,4.0,1500.0,126.0,736,3.540379446,4.255754544,1,0,0,0,0,0,0
1076,12.7,1,0,13.0,8.0,16.0,4.0,2500.0,124.0,622,4.301494224,5.517934708,1,0,0,0,0,0,0
1077,10.29,1,0,8.0,5.0,32.0,4.0,2000.0,115.0,909,4.412313327,5.204830523,1,0,0,0,0,0,0
1078,12.83,0,0,5.0,0.3,16.0,4.0,2300.0,180.0,553,4.184794465,5.60208192,1,0,0,0,0,0,0
1079,12.7,0,0,5.0,0.3,16.0,4.0,2100.0,180.0,561,3.874943997,4.602767301,1,0,0,0,0,0,0
1080,10.29,1,0,8.0,5.0,32.0,4.0,2000.0,115.0,1005,4.362716386,5.483052675,1,0,0,0,0,0,0
1081,10.29,0,0,8.0,5.0,16.0,4.0,2000.0,115.0,845,3.897112393,5.524895015,1,0,0,0,0,0,0
1082,17.78,1,0,13.0,5.0,16.0,4.0,5000.0,239.0,682,5.058281948,5.858475864,1,0,0,0,0,0,0
1083,10.29,0,0,5.0,0.3,16.0,4.0,1750.0,145.0,698,3.555633735,4.603268379,1,0,0,0,0,0,0
1084,17.78,0,0,3.15,0.3,16.0,4.0,4100.0,350.0,550,4.435211888,5.075173815,1,0,0,0,0,0,0
1085,10.34,0,0,8.0,5.0,16.0,4.0,2000.0,120.0,800,4.161379964,5.708239195,1,0,0,0,0,0,0
1086,15.27,1,0,13.0,5.0,16.0,4.0,4050.0,202.0,722,4.862676516,5.803326105,1,0,0,0,0,0,0
1087,10.16,0,0,2.0,0.3,16.0,4.0,1350.0,123.0,638,3.153163282,4.590056548,0,0,0,0,0,0,0
1088,12.7,1,0,8.0,1.0,32.0,4.0,2400.0,150.0,654,4.25561271,5.516649361,0,0,0,0,0,0,0
1089,10.29,0,0,3.15,0.3,16.0,4.0,1730.0,150.0,724,3.471966453,4.688223741,0,0,0,0,0,0,0
1090,10.24,0,0,5.0,0.3,32.0,4.0,1700.0,160.0,790,3.585461495,5.014560912,0,0,0,0,0,0,0
1091,12.7,0,0,8.0,1.3,32.0,4.0,2150.0,155.0,807,3.915815804,5.242593218,0,0,0,0,0,0,0
1092,12.7,0,0,5.0,0.3,16.0,4.0,2150.0,170.0,905,3.974058396,4.989411658,0,0,0,0,0,0,0
1093,10.29,0,0,5.0,0.3,16.0,4.0,1700.0,155.0,922,4.145829505,5.083141985,0,0,0,0,0,0,0
1094,17.78,0,0,3.15,0.3,32.0,4.0,4100.0,335.0,1015,4.362461479,5.204226443,0,0,0,0,0,0,0
1095,10.34,0,0,8.0,5.0,32.0,4.0,2000.0,120.0,625,4.034240638,5.436338664,0,0,0,0,0,0,0
1096,10.16,0,0,5.0,0.3,16.0,4.0,1730.0,130.0,783,3.706473763,4.515792375,0,0,0,0,0,0,0
1097,10.16,1,0,5.0,1.3,16.0,4.0,1650.0,140.0,600,3.942746178,4.765416535,0,0,0,0,0,0,0
1098,10.34,1,0,13.0,1.3,16.0,4.0,2420.0,122.0,1016,3.958333908,5.34958066,0,0,0,0,0,0,0
1099,10.29,0,0,8.0,1.3,32.0,4.0,2150.0,145.0,894,3.708927149,5.523339153,0,0,0,0,0,0,0
1100,10.29,1,0,5.0,0.3,16.0,4.0,1950.0,150.0,887,4.363480717,5.56574571,0,0,0,0,0,0,0
1101,10.16,0,0,5.0,0.3,16.0,4.0,1730.0,140.0,742,4.028560822,5.141429611,0,0,0,0,0,0,0
1102,10.16,0,0,5.0,0.3,16.0,4.0,1950.0,130.0,749,3.829293358,5.07467369,0,0,0,0,0,0,0
1103,15.27,0,0,8.0,1.0,32.0,4.0,4050.0,198.0,949,4.591476859,5.444709455,0,0,0,0,0,0,0
1104,12.7,0,0,13.0,1.3,32.0,4.0,3000.0,170.0,938,4.752123599,5.73879563,0,0,0,0,0,0,0
1105,10.29,0,0,5.0,0.3,16.0,4.0,1700.0,150.0,927,3.78487122,4.622223941,0,0,0,0,0,0,0
1106,12.7,1,0,8.0,2.0,16.0,4.0,2500.0,150.0,839,3.930255774,5.133265821,0,0,1,0,0,0,0
1107,10.29,1,0,8.0,2.0,16.0,4.0,2100.0,141.0,804,3.924741778,5.191733881,0,0,0,0,0,0,0
1108,10.29,0,0,5.0,2.0,16.0,4.0,1700.0,138.0,600,3.463546007,4.365261888,1,0,0,0,0,0,0
1109,12.7,0,0,13.0,5.0,32.0,4.0,2000.0,134.0,894,4.249637447,4.703294584,1,0,0,0,0,0,0
1110,10.16,0,0,5.0,0.3,16.0,4.0,2000.0,130.0,1019,3.654546775,3.93417581,1,0,0,0,0,0,0
1111,10.16,0,0,5.0,0.3,16.0,4.0,2000.0,129.0,976,3.309082093,4.394572604,1,0,0,0,0,0,0
1112,12.83,0,0,13.0,5.0,16.0,4.0,2000.0,134.0,1030,4.077367938,5.283102201,1,0,0,0,0,0,0
1113,12.7,0,0,16.0,8.0,16.0,4.0,2000.0,134.0,920,4.482437421,5.386236665,1,0,0,0,0,0,0
1114,12.7,0,0,13.0,5.0,16.0,4.0,2000.0,134.0,1003,4.532599493,5.147552615,1,0,0,0,0,0,0
1115,12.7,0,0,13.0,5.0,16.0,4.0,2300.0,143.0,1089,4.245490733,5.297366915,1,0,0,0,0,0,0
1116,10.16,0,0,5.0,0.3,16.0,4.0,1625.0,114.5,708,3.231989464,4.113656873,0,0,0,0,0,0,0
1117,12.7,0,0,8.0,0.3,16.0,4.0,1800.0,104.5,840,3.583796678,4.789157022,0,0,0,0,0,0,0
1118,12.7,0,0,13.0,2.0,16.0,4.0,1625.0,114.5,688,4.490320344,5.189450712,0,0,0,0,0,0,0
1119,12.83,0,0,13.0,5.0,16.0,4.0,1625.0,176.5,689,4.595018835,5.134562379,0,0,0,0,0,0,0
1120,17.78,0,0,2.0,0.3,16.0,4.0,1625.0,335.0,913,4.246636373,4.618086411,0,0,0,0,0,0,0
1121,17.78,0,0,2.0,0.3,16.0,4.0,1625.0,335.0,686,4.292512127,4.49635928,0,0,0,0,0,0,0
1122,12.7,0,0,5.0,0.3,16.0,4.0,1625.0,150.0,608,3.70450671,4.378645927,0,0,0,0,0,0,0
1123,10.29,0,0,5.0,0.3,16.0,4.0,1400.0,114.5,665,3.527242489,4.274719782,0,0,0,0,0,0,0
1124,10.16,0,0,3.15,0.3,16.0,4.0,1625.0,87.5,874,3.18138162,3.89914038,0,0,0,0,0,0,0
1125,10.16,0,0,3.15,0.3,16.0,4.0,1625.0,110.0,599,3.375879574,3.928683446,0,0,0,0,0,0,0
1126,10.24,0,0,8.0,2.0,16.0,4.0,1625.0,126.5,840,3.697591395,5.07292128,0,0,0,0,0,0,0
1127,12.7,0,0,5.0,0.3,16.0,4.0,1625.0,114.5,835,3.345332249,5.001056228,0,0,0,0,0,0,0
1128,10.16,0,0,5.0,0.3,0.01,0.25,1450.0,114.5,778,3.097385927,4.379899374,0,0,0,0,0,0,0
1129,10.16,0,0,3.15,0.3,256.0,0.25,1625.0,75.0,863,4.124226937,4.265071381,0,0,0,0,0,0,0
1130,10.16,0,0,3.15,0.3,256.0,0.25,1625.0,90.0,849,4.000583182,4.245777266,0,0,0,0,0,0,0
1131,10.16,0,0,3.15,0.3,16.0,4.0,1625.0,110.0,830,3.486151088,4.256321678,0,0,0,0,0,0,0
1132,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,200.0,573,4.443944537,5.076360611,0,0,0,0,0,0,0
1133,10.29,0,0,5.0,0.3,16.0,4.0,1625.0,114.5,1034,3.344274234,5.010968572,0,0,0,0,0,0,0
1134,10.29,1,0,8.0,2.0,16.0,4.0,3100.0,200.0,760,4.595422835,5.767007634,1,0,0,0,0,0,0
1135,10.29,1,0,8.0,2.0,16.0,4.0,3100.0,187.1,1077,4.344065128,5.704215714,1,0,0,0,0,0,0
1136,10.16,1,0,5.0,1.3,16.0,4.0,2500.0,168.5,607,4.528613063,5.590875034,0,0,0,0,0,0,0
1137,12.83,1,0,13.0,8.0,32.0,4.0,3020.0,163.0,541,4.3447141,5.519659296,0,0,0,1,0,0,0
1138,12.7,1,0,8.0,5.0,16.0,4.0,2620.0,148.0,779,4.307303088,5.063860055,0,0,0,1,0,0,0
1139,12.83,1,0,13.0,8.0,16.0,4.0,3000.0,153.2,885,4.540204907,5.012433676,0,0,1,0,0,0,0
1140,12.7,0,0,8.0,5.0,32.0,4.0,2500.0,142.0,953,4.264790325,4.608664075,0,0,1,0,0,0,0
1141,12.7,1,0,13.0,5.0,16.0,4.0,2900.0,133.0,1013,4.377265318,5.005287688,0,1,0,0,0,0,0
1142,12.7,1,0,13.0,8.0,16.0,4.0,2500.0,128.0,792,4.3031187,4.794136286,0,1,0,0,0,0,0
1143,12.83,0,0,8.0,5.0,32.0,4.0,2560.0,135.0,806,4.26969745,5.077670695,0,1,0,0,0,0,0
1144,12.7,0,0,8.0,2.0,32.0,4.0,2200.0,152.0,985,4.205885937,4.70311326,0,1,0,0,0,0,0
1145,12.7,0,0,8.0,3.0,32.0,4.0,2500.0,160.0,684,4.166199999,4.864761378,0,1,0,0,0,0,0
1146,12.7,0,0,10.0,2.0,32.0,4.0,4000.0,174.0,668,3.926517452,4.871143315,1,0,0,0,0,0,0
1147,10.16,0,0,5.0,0.3,32.0,4.0,1950.0,136.0,698,3.84865713,4.263383855,1,0,0,0,0,0,0
1148,12.7,0,0,8.0,2.0,32.0,4.0,3000.0,160.0,799,4.116758157,4.59854831,1,0,0,0,0,0,0
1149,12.7,0,0,8.0,5.0,32.0,4.0,2100.0,134.0,834,4.171614198,4.692997896,1,0,0,0,0,0,0
1150,10.34,0,0,13.0,3.0,16.0,4.0,2000.0,116.0,662,3.966321779,5.018537324,1,0,0,0,0,0,0
1151,10.29,0,0,8.0,2.0,32.0,4.0,2100.0,138.0,607,4.008060194,4.58169683,1,0,0,0,0,0,0
1152,10.29,0,0,5.0,0.3,16.0,4.0,1800.0,136.0,698,3.613077741,4.578620851,1,0,0,0,0,0,0
1153,10.16,0,0,5.0,0.3,16.0,4.0,1700.0,136.0,817,3.690627925,4.359141762,1,0,0,0,0,0,0
1154,12.83,0,0,8.0,2.0,16.0,4.0,2000.0,177.0,566,3.863672744,5.011834575,1,0,0,0,0,0,0
1155,10.34,0,0,8.0,0.3,16.0,4.0,2000.0,112.0,1062,4.004237489,5.011634794,1,0,0,0,0,0,0
1156,10.34,0,0,8.0,3.0,16.0,4.0,2000.0,114.0,1088,4.38688979,5.195730778,1,0,0,0,0,0,0
1157,10.16,0,0,3.15,0.3,512.0,0.25,1500.0,133.0,677,2.889816048,3.913621727,0,0,0,0,0,0,0
1158,10.16,0,0,2.0,0.3,1024.0,4.0,1400.0,113.0,595,2.978077338,3.934957977,0,0,0,0,0,0,0
1159,12.7,0,0,3.15,1.3,16.0,4.0,2000.0,175.0,1031,3.922369297,4.486836999,0,0,0,0,0,0,0
1160,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,143.5,806,3.839667343,4.703747749,0,0,0,0,0,0,0
1161,12.7,0,0,5.0,0.3,16.0,4.0,2000.0,127.0,799,3.853546076,4.59643212,0,0,0,0,0,0,0
1162,12.7,0,0,8.0,2.0,16.0,4.0,2000.0,140.0,1091,4.333623895,5.132852927,0,0,0,0,0,0,0
1163,10.16,0,0,3.15,0.3,16.0,4.0,1500.0,124.0,1001,3.381334753,4.233816608,0,0,0,0,0,0,0
1164,10.16,0,0,3.15,0.3,512.0,0.25,1500.0,124.0,577,3.124125488,4.094511215,0,0,0,0,0,0,0
1165,10.16,0,0,5.0,0.3,16.0,4.0,1400.0,127.0,821,3.635478677,4.256179925,0,0,0,0,0,0,0
1166,12.7,0,0,3.15,1.3,16.0,4.0,2000.0,175.0,931,3.938275377,4.500698164,0,0,0,0,0,0,0
1167,12.83,1,0,13.0,8.0,32.0,4.0,4000.0,168.0,668,4.786908239,5.630530546,0,0,0,1,0,0,0
1168,12.83,1,0,16.0,8.0,64.0,4.0,4070.0,175.0,595,4.896570338,5.629310334,0,0,0,1,0,0,0
1169,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,153.0,720,4.52113619,5.294510128,0,0,1,0,0,0,0
1170,12.83,1,0,16.0,8.0,64.0,4.0,4070.0,175.0,765,4.980725764,5.79672622,0,0,1,0,0,0,0
1171,12.88,1,0,21.0,8.0,64.0,4.0,3100.0,185.0,778,4.595220855,5.860159246,0,0,1,0,0,0,0
1172,12.83,1,0,21.0,8.0,32.0,4.0,3000.0,153.0,792,4.742232836,5.559450104,0,0,1,0,0,0,0
1173,12.83,1,0,16.0,8.0,32.0,4.0,3000.0,153.0,540,4.255896358,5.246023572,0,0,1,0,0,0,0
1174,16.08,1,0,21.0,4.0,64.0,4.0,3400.0,204.0,682,4.746409298,5.857475907,0,0,1,0,0,0,0
1175,12.83,1,0,13.0,5.0,32.0,4.0,3000.0,169.0,794,4.389622711,5.352331955,0,0,1,0,0,0,0
1176,15.8,1,0,8.0,8.0,64.0,4.0,3300.0,161.0,496,4.429983118,5.255618612,0,0,0,0,0,1,0
1177,17.65,1,0,13.0,5.0,64.0,4.0,5180.0,195.0,502,4.774237627,5.52317944,0,0,0,0,0,1,0
1178,15.29,1,0,13.0,8.0,64.0,4.0,3500.0,170.0,464,4.543720224,5.297066585,0,0,0,0,1,0,0
1179,15.32,1,0,13.0,16.0,128.0,4.0,3300.0,172.0,716,4.825269107,5.39997102,0,0,0,0,1,0,0
1180,16.23,1,0,13.0,8.0,512.0,4.0,3350.0,210.0,660,5.174226981,5.992563943,0,0,0,0,1,0,0
1181,16.23,1,0,13.0,8.0,64.0,4.0,3350.0,210.0,436,4.685551298,5.702381494,0,0,0,0,1,0,0
1182,15.29,1,0,13.0,8.0,64.0,4.0,3500.0,170.0,628,4.455044727,5.303354658,0,0,0,0,1,0,0
1183,15.21,1,0,13.0,8.0,64.0,4.0,4050.0,165.0,509,4.341074423,5.012034315,0,0,0,0,1,0,0
1184,15.29,1,0,13.0,8.0,64.0,4.0,3300.0,165.0,554,4.643910014,5.291141683,0,0,0,0,1,0,0
1185,15.24,1,0,13.0,8.0,64.0,4.0,3760.0,176.0,434,4.610356713,5.014826499,0,0,0,0,1,0,0
1186,13.84,1,0,13.0,8.0,16.0,4.0,4000.0,160.0,543,4.417755682,4.789988623,0,0,0,0,1,0,0
